date,longitude,latitude,rainfall_mm
2024-07-10,80.375,16.375,0.25
2024-07-10,80.625,16.375,1.24
2024-07-10,80.875,16.375,40.46
2024-07-10,81.125,16.375,27.51
2024-07-10,73.375,16.625,83.35
2024-07-10,73.625,16.625,63.87
2024-07-10,73.875,16.625,76.79
2024-07-10,74.125,16.625,31.62
2024-07-10,74.375,16.625,19.71
2024-07-10,74.625,16.625,30.22
2024-07-10,74.875,16.625,22.39
2024-07-10,75.125,16.625,19.0
2024-07-10,75.375,16.625,8.55
2024-07-10,75.625,16.625,4.46
2024-07-10,75.875,16.625,0.69
2024-07-10,76.125,16.625,0.0
2024-07-10,76.375,16.625,14.2
2024-07-10,76.625,16.625,29.43
2024-07-10,76.875,16.625,3.48
2024-07-10,77.125,16.625,0.0
2024-07-10,77.375,16.625,0.0
2024-07-10,77.625,16.625,1.22
2024-07-10,77.875,16.625,2.56
2024-07-10,78.125,16.625,0.31
2024-07-10,78.375,16.625,0.45
2024-07-10,78.625,16.625,2.47
2024-07-10,78.875,16.625,0.88
2024-07-10,79.125,16.625,0.0
2024-07-10,79.375,16.625,0.11
2024-07-10,79.625,16.625,0.36
2024-07-10,79.875,16.625,0.12
2024-07-10,80.125,16.625,2.09
2024-07-10,80.375,16.625,2.48
2024-07-10,80.625,16.625,3.42
2024-07-10,80.875,16.625,90.39
2024-07-10,81.125,16.625,111.0
2024-07-10,81.375,16.625,96.56
