date,longitude,latitude,rainfall_mm
2024-06-30,74.125,15.875,52.24
2024-06-30,74.375,15.875,7.52
2024-06-30,74.625,15.875,2.54
2024-06-30,74.875,15.875,9.95
2024-06-30,75.125,15.875,0.4
2024-06-30,75.375,15.875,0.0
2024-06-30,75.625,15.875,1.61
2024-06-30,75.875,15.875,0.94
2024-06-30,76.125,15.875,0.14
2024-06-30,76.375,15.875,0.0
2024-06-30,76.625,15.875,0.24
2024-06-30,76.875,15.875,15.1
2024-06-30,77.125,15.875,32.03
2024-06-30,77.375,15.875,37.64
2024-06-30,77.625,15.875,9.02
2024-06-30,77.875,15.875,0.78
2024-06-30,78.125,15.875,0.0
2024-06-30,78.375,15.875,5.1
2024-06-30,78.625,15.875,22.99
2024-06-30,78.875,15.875,5.71
2024-06-30,79.125,15.875,25.56
2024-06-30,79.375,15.875,0.0
2024-06-30,79.625,15.875,0.0
2024-06-30,79.875,15.875,0.0
2024-06-30,80.125,15.875,1.74
2024-06-30,80.375,15.875,18.44
2024-06-30,80.875,15.875,5.07
2024-06-30,73.625,16.125,87.89
2024-06-30,73.875,16.125,68.3
2024-06-30,74.125,16.125,2.8
2024-06-30,74.375,16.125,4.28
2024-06-30,74.625,16.125,17.96
2024-06-30,74.875,16.125,7.39
2024-06-30,75.125,16.125,5.66
2024-06-30,75.375,16.125,2.48
2024-06-30,75.625,16.125,2.23
2024-06-30,75.875,16.125,1.26
2024-06-30,76.125,16.125,1.29
2024-06-30,76.375,16.125,0.33
2024-06-30,76.625,16.125,0.3
2024-06-30,76.875,16.125,9.1
2024-06-30,77.125,16.125,23.97
2024-06-30,77.375,16.125,47.41
2024-06-30,77.625,16.125,8.7
2024-06-30,77.875,16.125,2.63
2024-06-30,78.125,16.125,2.23
2024-06-30,78.375,16.125,22.88
2024-06-30,78.625,16.125,37.56
2024-06-30,78.875,16.125,29.8
2024-06-30,79.125,16.125,19.63
2024-06-30,79.375,16.125,0.0
2024-06-30,79.625,16.125,3.16
2024-06-30,79.875,16.125,38.97
2024-06-30,80.125,16.125,21.98
2024-06-30,80.375,16.125,21.8
2024-06-30,80.625,16.125,6.73
2024-06-30,80.875,16.125,2.28
2024-06-30,81.125,16.125,1.5
2024-06-30,73.375,16.375,51.04
2024-06-30,73.625,16.375,51.29
2024-06-30,73.875,16.375,20.92
2024-06-30,74.125,16.375,7.05
2024-06-30,74.375,16.375,9.88
2024-06-30,74.625,16.375,10.13
2024-06-30,74.875,16.375,0.26
2024-06-30,75.125,16.375,8.21
2024-06-30,75.375,16.375,5.6
2024-06-30,75.625,16.375,0.89
2024-06-30,75.875,16.375,0.57
2024-06-30,76.125,16.375,0.47
2024-06-30,76.375,16.375,5.81
2024-06-30,76.625,16.375,4.64
2024-06-30,76.875,16.375,0.92
2024-06-30,77.125,16.375,3.62
2024-06-30,77.375,16.375,4.06
2024-06-30,77.625,16.375,9.36
2024-06-30,77.875,16.375,17.34
2024-06-30,78.125,16.375,12.61
2024-06-30,78.375,16.375,12.99
2024-06-30,78.625,16.375,3.92
2024-06-30,78.875,16.375,20.51
2024-06-30,79.125,16.375,31.56
2024-06-30,79.375,16.375,56.1
2024-06-30,79.625,16.375,52.02
2024-06-30,79.875,16.375,43.21
2024-06-30,80.125,16.375,20.91
2024-06-30,80.375,16.375,46.68
2024-06-30,80.625,16.375,5.2
2024-06-30,80.875,16.375,0.0
2024-06-30,81.125,16.375,0.0
2024-06-30,73.375,16.625,61.8
2024-06-30,73.625,16.625,49.18
2024-06-30,73.875,16.625,55.06
2024-06-30,74.125,16.625,0.87
2024-06-30,74.375,16.625,1.34
2024-06-30,74.625,16.625,3.98
2024-06-30,74.875,16.625,3.87
2024-06-30,75.125,16.625,6.69
2024-06-30,75.375,16.625,1.63
2024-06-30,75.625,16.625,0.21
2024-06-30,75.875,16.625,0.39
2024-06-30,76.125,16.625,10.55
2024-06-30,76.375,16.625,21.37
2024-06-30,76.625,16.625,4.19
2024-06-30,76.875,16.625,1.12
2024-06-30,77.125,16.625,12.84
2024-06-30,77.375,16.625,3.94
2024-06-30,77.625,16.625,6.36
2024-06-30,77.875,16.625,10.5
2024-06-30,78.125,16.625,1.5
2024-06-30,78.375,16.625,0.0
2024-06-30,78.625,16.625,6.24
2024-06-30,78.875,16.625,3.45
2024-06-30,79.125,16.625,48.51
2024-06-30,79.375,16.625,113.04
2024-06-30,79.625,16.625,49.63
2024-06-30,79.875,16.625,13.0
2024-06-30,80.125,16.625,5.61
2024-06-30,80.375,16.625,8.25
2024-06-30,80.625,16.625,0.79
2024-06-30,80.875,16.625,0.0
2024-06-30,81.125,16.625,0.0
2024-06-30,81.375,16.625,13.37
2024-06-30,81.625,16.625,1.47
2024-06-30,81.875,16.625,4.03
2024-06-30,82.125,16.625,2.38
2024-06-30,73.375,16.875,56.37
2024-06-30,73.625,16.875,34.91
2024-06-30,73.875,16.875,42.0
2024-06-30,74.125,16.875,8.55
2024-06-30,74.375,16.875,0.0
2024-06-30,74.625,16.875,0.22
2024-06-30,74.875,16.875,2.78
